Entity,Code,Day,people_fully_vaccinated
Africa,,2021-02-03,5
Africa,,2021-02-04,5
Africa,,2021-02-05,5
Africa,,2021-02-06,1586
Africa,,2021-02-08,3980
Africa,,2021-02-09,6700
Africa,,2021-02-10,10335
Africa,,2021-02-11,13867
Africa,,2021-02-12,13867
Africa,,2021-02-13,14181
Africa,,2021-02-15,16441
Africa,,2021-02-16,18176
Africa,,2021-02-17,19512
Africa,,2021-02-18,22925
Africa,,2021-02-19,32990
Africa,,2021-02-20,45489
Africa,,2021-02-21,50463
Africa,,2021-02-22,68325
Africa,,2021-02-23,86927
Africa,,2021-02-24,102499
Africa,,2021-02-25,119792
Africa,,2021-02-26,183604
Africa,,2021-02-27,252758
Africa,,2021-02-28,255982
Africa,,2021-03-01,330257
Africa,,2021-03-02,394124
Africa,,2021-03-03,468861
Africa,,2021-03-04,529681
Africa,,2021-03-05,624742
Africa,,2021-03-06,705135
Africa,,2021-03-07,705135
Africa,,2021-03-08,779759
Africa,,2021-03-09,850734
Africa,,2021-03-10,1010055
Africa,,2021-03-11,1137129
Africa,,2021-03-12,1397210
Africa,,2021-03-13,1644318
Africa,,2021-03-14,1644318
Africa,,2021-03-15,1942667
Africa,,2021-03-16,2146524
Africa,,2021-03-17,2312736
Africa,,2021-03-18,2321849
Africa,,2021-03-19,2563824
Africa,,2021-03-20,2634856
Africa,,2021-03-21,2634856
Africa,,2021-03-22,2728498
Africa,,2021-03-23,2820695
Africa,,2021-03-24,3089404
Africa,,2021-03-25,3329639
Africa,,2021-03-26,3503611
Africa,,2021-03-27,3606160
Africa,,2021-03-28,3608823
Africa,,2021-03-29,3743032
Africa,,2021-03-30,3870507
Africa,,2021-03-31,3995046
Africa,,2021-04-01,4097534
Africa,,2021-04-02,4174315
Africa,,2021-04-03,4226010
Africa,,2021-04-04,4226286
Africa,,2021-04-05,4285887
Africa,,2021-04-06,4333471
Africa,,2021-04-07,4399275
Africa,,2021-04-08,4443029
Africa,,2021-04-09,4476688
Africa,,2021-04-10,4516011
Africa,,2021-04-11,4530314
Africa,,2021-04-12,4532214
Africa,,2021-04-13,4545059
Africa,,2021-04-14,4557787
Africa,,2021-04-15,4586671
Africa,,2021-04-16,4599547
Africa,,2021-04-17,4605841
Albania,ALB,2021-02-02,1
Albania,ALB,2021-02-09,438
Albania,ALB,2021-02-17,611
Albania,ALB,2021-02-18,611
Albania,ALB,2021-02-22,655
Andorra,AND,2021-03-08,1172
Andorra,AND,2021-03-10,1264
Andorra,AND,2021-03-15,1265
Andorra,AND,2021-04-05,4484
Argentina,ARG,2021-01-20,4394
Argentina,ARG,2021-01-21,16352
Argentina,ARG,2021-01-22,25146
Argentina,ARG,2021-01-23,29188
Argentina,ARG,2021-01-24,31987
Argentina,ARG,2021-01-25,32264
Argentina,ARG,2021-01-26,38911
Argentina,ARG,2021-01-27,45710
Argentina,ARG,2021-01-28,51451
Argentina,ARG,2021-01-29,65583
Argentina,ARG,2021-01-30,85361
Argentina,ARG,2021-02-01,94274
Argentina,ARG,2021-02-03,112366
Argentina,ARG,2021-02-04,146301
Argentina,ARG,2021-02-06,163882
Argentina,ARG,2021-02-07,181836
Argentina,ARG,2021-02-08,189264
Argentina,ARG,2021-02-09,190203
Argentina,ARG,2021-02-10,197531
Argentina,ARG,2021-02-11,210279
Argentina,ARG,2021-02-12,223609
Argentina,ARG,2021-02-13,234616
Argentina,ARG,2021-02-14,237483
Argentina,ARG,2021-02-15,237610
Argentina,ARG,2021-02-16,237916
Argentina,ARG,2021-02-17,238320
Argentina,ARG,2021-02-18,243184
Argentina,ARG,2021-02-19,253696
Argentina,ARG,2021-02-20,261534
Argentina,ARG,2021-02-21,263338
Argentina,ARG,2021-02-22,263412
Argentina,ARG,2021-02-23,264926
Argentina,ARG,2021-02-24,267061
Argentina,ARG,2021-02-25,271001
Argentina,ARG,2021-02-26,283280
Argentina,ARG,2021-02-27,290425
Argentina,ARG,2021-02-28,293432
Argentina,ARG,2021-03-01,293957
Argentina,ARG,2021-03-02,302662
Argentina,ARG,2021-03-03,306376
Argentina,ARG,2021-03-04,310766
Argentina,ARG,2021-03-05,327092
Argentina,ARG,2021-03-07,343204
Argentina,ARG,2021-03-08,343701
Argentina,ARG,2021-03-09,347170
Argentina,ARG,2021-03-10,349454
Argentina,ARG,2021-03-11,354519
Argentina,ARG,2021-03-12,378662
Argentina,ARG,2021-03-13,418625
Argentina,ARG,2021-03-14,448733
Argentina,ARG,2021-03-15,451311
Argentina,ARG,2021-03-16,476833
Argentina,ARG,2021-03-17,497987
Argentina,ARG,2021-03-18,515904
Argentina,ARG,2021-03-19,556505
Argentina,ARG,2021-03-20,591438
Argentina,ARG,2021-03-21,605348
Argentina,ARG,2021-03-22,607390
Argentina,ARG,2021-03-23,621981
Argentina,ARG,2021-03-24,634479
Argentina,ARG,2021-03-25,635579
Argentina,ARG,2021-03-26,650071
Argentina,ARG,2021-03-27,661528
Argentina,ARG,2021-03-28,665440
Argentina,ARG,2021-03-29,665886
Argentina,ARG,2021-03-30,670936
Argentina,ARG,2021-03-31,677394
Argentina,ARG,2021-04-01,680590
Argentina,ARG,2021-04-02,682868
Argentina,ARG,2021-04-03,683771
Argentina,ARG,2021-04-04,684339
Argentina,ARG,2021-04-05,684385
Argentina,ARG,2021-04-06,692166
Argentina,ARG,2021-04-07,701085
Argentina,ARG,2021-04-08,707060
Argentina,ARG,2021-04-09,711059
Argentina,ARG,2021-04-10,722520
Argentina,ARG,2021-04-11,727186
Argentina,ARG,2021-04-12,728915
Argentina,ARG,2021-04-13,735632
Argentina,ARG,2021-04-14,758247
Argentina,ARG,2021-04-15,771802
Argentina,ARG,2021-04-16,787412
Argentina,ARG,2021-04-17,794878
Asia,,2021-01-04,2
Asia,,2021-01-05,2
Asia,,2021-01-06,2
Asia,,2021-01-07,5
Asia,,2021-01-08,8
Asia,,2021-01-09,30
Asia,,2021-01-10,256015
Asia,,2021-01-11,275244
Asia,,2021-01-12,310874
Asia,,2021-01-13,367672
Asia,,2021-01-14,436399
Asia,,2021-01-15,472267
Asia,,2021-01-16,498228
Asia,,2021-01-17,583310
Asia,,2021-01-18,704796
Asia,,2021-01-19,843550
Asia,,2021-01-20,988394
Asia,,2021-01-21,1152264
Asia,,2021-01-22,1223158
Asia,,2021-01-23,1277743
Asia,,2021-01-24,1420121
Asia,,2021-01-25,1561088
Asia,,2021-01-26,1688690
Asia,,2021-01-27,1814244
Asia,,2021-01-28,1949949
Asia,,2021-01-29,2020359
Asia,,2021-01-30,2072535
Asia,,2021-01-31,2133588
Asia,,2021-02-01,2181644
Asia,,2021-02-02,2235093
Asia,,2021-02-03,2305958
Asia,,2021-02-04,2388779
Asia,,2021-02-05,2441595
Asia,,2021-02-06,2480208
Asia,,2021-02-07,2550647
Asia,,2021-02-08,2647966
Asia,,2021-02-09,2765397
Asia,,2021-02-10,2895111
Asia,,2021-02-11,3032957
Asia,,2021-02-12,3406886
Asia,,2021-02-13,3635131
Asia,,2021-02-14,3746099
Asia,,2021-02-15,4091997
Asia,,2021-02-16,4421774
Asia,,2021-02-17,4783047
Asia,,2021-02-18,5236765
Asia,,2021-02-19,5676352
Asia,,2021-02-20,5984485
Asia,,2021-02-21,6172909
Asia,,2021-02-22,6483103
Asia,,2021-02-23,8838699
Asia,,2021-02-24,9183754
Asia,,2021-02-25,9785669
Asia,,2021-02-26,10329059
Asia,,2021-02-27,10822942
Asia,,2021-02-28,10914804
Asia,,2021-03-01,11402251
Asia,,2021-03-02,11730335
Asia,,2021-03-03,12135837
Asia,,2021-03-04,12684789
Asia,,2021-03-05,13138119
Asia,,2021-03-06,13681434
Asia,,2021-03-07,13804739
Asia,,2021-03-08,14234895
Asia,,2021-03-09,14731002
Asia,,2021-03-10,15294044
Asia,,2021-03-11,15567524
Asia,,2021-03-12,16267924
Asia,,2021-03-13,16854560
Asia,,2021-03-14,17025037
Asia,,2021-03-15,17952652
Asia,,2021-03-16,18925852
Asia,,2021-03-17,19936265
Asia,,2021-03-18,20745644
Asia,,2021-03-19,21781651
Asia,,2021-03-20,22330699
Asia,,2021-03-21,22448702
Asia,,2021-03-22,23314384
Asia,,2021-03-23,24340286
Asia,,2021-03-24,24969465
Asia,,2021-03-25,25597264
Asia,,2021-03-26,26281041
Asia,,2021-03-27,26605946
Asia,,2021-03-28,26777099
Asia,,2021-03-29,27122095
Asia,,2021-03-30,27571025
Asia,,2021-03-31,28475060
Asia,,2021-04-01,29471876
Asia,,2021-04-02,29989844
Asia,,2021-04-03,30536828
Asia,,2021-04-04,30957812
Asia,,2021-04-05,31591977
Asia,,2021-04-06,32644282
Asia,,2021-04-07,33221552
Asia,,2021-04-08,34303178
Asia,,2021-04-09,34979613
Asia,,2021-04-10,36095065
Asia,,2021-04-11,36655782
Asia,,2021-04-12,37725685
Asia,,2021-04-13,38469315
Asia,,2021-04-14,39270202
Asia,,2021-04-15,40530720
Asia,,2021-04-16,41286403
Asia,,2021-04-17,42166610
Austria,AUT,2021-01-15,3
Austria,AUT,2021-01-16,12
Austria,AUT,2021-01-17,372
Austria,AUT,2021-01-18,1263
Austria,AUT,2021-01-19,2711
Austria,AUT,2021-01-20,4002
Austria,AUT,2021-01-21,4166
Austria,AUT,2021-01-22,4748
Austria,AUT,2021-01-23,4751
Austria,AUT,2021-01-24,4753
Austria,AUT,2021-01-25,4861
Austria,AUT,2021-01-26,5763
Austria,AUT,2021-01-27,6282
Austria,AUT,2021-01-28,8908
Austria,AUT,2021-01-29,18542
Austria,AUT,2021-01-30,20894
Austria,AUT,2021-01-31,21895
Austria,AUT,2021-02-01,24958
Austria,AUT,2021-02-02,38929
Austria,AUT,2021-02-03,53458
Austria,AUT,2021-02-04,70549
Austria,AUT,2021-02-05,87385
Austria,AUT,2021-02-06,93618
Austria,AUT,2021-02-07,98013
Austria,AUT,2021-02-08,105580
Austria,AUT,2021-02-09,121850
Austria,AUT,2021-02-10,139919
Austria,AUT,2021-02-11,158863
Austria,AUT,2021-02-12,177031
Austria,AUT,2021-02-13,182117
Austria,AUT,2021-02-14,183675
Austria,AUT,2021-02-15,186865
Austria,AUT,2021-02-16,194327
Austria,AUT,2021-02-17,203879
Austria,AUT,2021-02-18,211823
Austria,AUT,2021-02-19,220219
Austria,AUT,2021-02-20,221918
Austria,AUT,2021-02-21,222285
Austria,AUT,2021-02-22,224101
Austria,AUT,2021-02-23,228528
Austria,AUT,2021-02-24,231946
Austria,AUT,2021-02-25,235474
Austria,AUT,2021-02-26,240160
Austria,AUT,2021-02-27,242108
Austria,AUT,2021-02-28,242553
Austria,AUT,2021-03-01,243399
Austria,AUT,2021-03-02,245708
Austria,AUT,2021-03-03,248039
Austria,AUT,2021-03-04,250782
Austria,AUT,2021-03-05,253687
Austria,AUT,2021-03-06,256200
Austria,AUT,2021-03-07,256850
Austria,AUT,2021-03-08,258217
Austria,AUT,2021-03-09,261667
Austria,AUT,2021-03-10,266138
Austria,AUT,2021-03-11,271546
Austria,AUT,2021-03-12,276872
Austria,AUT,2021-03-13,282596
Austria,AUT,2021-03-14,286841
Austria,AUT,2021-03-15,289101
Austria,AUT,2021-03-16,295339
Austria,AUT,2021-03-17,303366
Austria,AUT,2021-03-18,311384
Austria,AUT,2021-03-19,319913
Austria,AUT,2021-03-20,329383
Austria,AUT,2021-03-21,333249
Austria,AUT,2021-03-22,335737
Austria,AUT,2021-03-23,351928
Austria,AUT,2021-03-24,369575
Austria,AUT,2021-03-25,385639
Austria,AUT,2021-03-26,403845
Austria,AUT,2021-03-27,418416
Austria,AUT,2021-03-28,423057
Austria,AUT,2021-03-29,428515
Austria,AUT,2021-03-30,440075
Austria,AUT,2021-03-31,452783
Austria,AUT,2021-04-01,471493
Austria,AUT,2021-04-02,490259
Austria,AUT,2021-04-03,499123
Austria,AUT,2021-04-04,500873
Austria,AUT,2021-04-05,505623
Austria,AUT,2021-04-06,517457
Austria,AUT,2021-04-07,533033
Austria,AUT,2021-04-08,557817
Austria,AUT,2021-04-09,589882
Austria,AUT,2021-04-10,617950
Austria,AUT,2021-04-11,633498
Austria,AUT,2021-04-12,640128
Austria,AUT,2021-04-13,651015
Austria,AUT,2021-04-14,661783
Austria,AUT,2021-04-15,677849
Austria,AUT,2021-04-16,694140
Austria,AUT,2021-04-17,713214
Azerbaijan,AZE,2021-04-01,297878
Azerbaijan,AZE,2021-04-02,319039
Azerbaijan,AZE,2021-04-03,342350
Azerbaijan,AZE,2021-04-04,356831
Azerbaijan,AZE,2021-04-05,356935
Azerbaijan,AZE,2021-04-06,370820
Azerbaijan,AZE,2021-04-07,386327
Azerbaijan,AZE,2021-04-08,396985
Azerbaijan,AZE,2021-04-09,405289
Azerbaijan,AZE,2021-04-10,414230
Azerbaijan,AZE,2021-04-11,418812
Azerbaijan,AZE,2021-04-12,418898
Azerbaijan,AZE,2021-04-13,425097
Azerbaijan,AZE,2021-04-14,429778
Azerbaijan,AZE,2021-04-15,434487
Azerbaijan,AZE,2021-04-16,439985
Azerbaijan,AZE,2021-04-17,445678
Bahrain,BHR,2021-03-06,199374
Bahrain,BHR,2021-03-07,201442
Bahrain,BHR,2021-03-08,202679
Bahrain,BHR,2021-03-09,203915
Bahrain,BHR,2021-03-10,206072
Bahrain,BHR,2021-03-11,208325
Bahrain,BHR,2021-03-12,210225
Bahrain,BHR,2021-03-13,212117
Bahrain,BHR,2021-03-14,214181
Bahrain,BHR,2021-03-15,216826
Bahrain,BHR,2021-03-16,219298
Bahrain,BHR,2021-03-17,222573
Bahrain,BHR,2021-03-18,227520
Bahrain,BHR,2021-03-19,230395
Bahrain,BHR,2021-03-20,232782
Bahrain,BHR,2021-03-21,235872
Bahrain,BHR,2021-03-22,238915
Bahrain,BHR,2021-03-23,240648
Bahrain,BHR,2021-03-24,242128
Bahrain,BHR,2021-03-25,243940
Bahrain,BHR,2021-03-26,245481
Bahrain,BHR,2021-03-27,245907
Bahrain,BHR,2021-03-28,248077
Bahrain,BHR,2021-03-29,250516
Bahrain,BHR,2021-03-30,253008
Bahrain,BHR,2021-03-31,255440
Bahrain,BHR,2021-04-01,257593
Bahrain,BHR,2021-04-02,259575
Bahrain,BHR,2021-04-03,270585
Bahrain,BHR,2021-04-04,286964
Bahrain,BHR,2021-04-05,302432
Bahrain,BHR,2021-04-06,316370
Bahrain,BHR,2021-04-07,333285
Bahrain,BHR,2021-04-08,348791
Bahrain,BHR,2021-04-09,361924
Bahrain,BHR,2021-04-10,376815
Bahrain,BHR,2021-04-11,391300
Bahrain,BHR,2021-04-12,405090
Bahrain,BHR,2021-04-13,415799
Bahrain,BHR,2021-04-14,430661
Bahrain,BHR,2021-04-15,445862
Bahrain,BHR,2021-04-16,456184
Bahrain,BHR,2021-04-17,463289
Bangladesh,BGD,2021-04-08,81323
Bangladesh,BGD,2021-04-10,218026
Bangladesh,BGD,2021-04-11,383717
Bangladesh,BGD,2021-04-12,522596
Bangladesh,BGD,2021-04-15,930151
Belarus,BLR,2021-03-12,10000
Belarus,BLR,2021-03-26,26100
Belgium,BEL,2021-01-18,109
Belgium,BEL,2021-01-19,290
Belgium,BEL,2021-01-20,713
Belgium,BEL,2021-01-21,713
Belgium,BEL,2021-01-22,745
Belgium,BEL,2021-01-23,752
Belgium,BEL,2021-01-24,752
Belgium,BEL,2021-01-25,752
Belgium,BEL,2021-01-26,2401
Belgium,BEL,2021-01-27,5807
Belgium,BEL,2021-01-28,13232
Belgium,BEL,2021-01-29,22146
Belgium,BEL,2021-01-30,25020
Belgium,BEL,2021-01-31,25348
Belgium,BEL,2021-02-01,29103
Belgium,BEL,2021-02-02,42804
Belgium,BEL,2021-02-03,63326
Belgium,BEL,2021-02-04,87167
Belgium,BEL,2021-02-05,109708
Belgium,BEL,2021-02-06,114922
Belgium,BEL,2021-02-07,117988
Belgium,BEL,2021-02-08,125721
Belgium,BEL,2021-02-09,145170
Belgium,BEL,2021-02-10,163785
Belgium,BEL,2021-02-11,191838
Belgium,BEL,2021-02-12,219316
Belgium,BEL,2021-02-13,227335
Belgium,BEL,2021-02-14,229179
Belgium,BEL,2021-02-15,240738
Belgium,BEL,2021-02-16,251149
Belgium,BEL,2021-02-17,263713
Belgium,BEL,2021-02-18,280530
Belgium,BEL,2021-02-19,293413
Belgium,BEL,2021-02-20,294985
Belgium,BEL,2021-02-21,295247
Belgium,BEL,2021-02-22,298057
Belgium,BEL,2021-02-23,305687
Belgium,BEL,2021-02-24,313776
Belgium,BEL,2021-02-25,322537
Belgium,BEL,2021-02-26,329180
Belgium,BEL,2021-02-27,329937
Belgium,BEL,2021-02-28,330180
Belgium,BEL,2021-03-01,332868
Belgium,BEL,2021-03-02,339616
Belgium,BEL,2021-03-03,345579
Belgium,BEL,2021-03-04,353853
Belgium,BEL,2021-03-05,359951
Belgium,BEL,2021-03-06,360639
Belgium,BEL,2021-03-07,360816
Belgium,BEL,2021-03-08,362777
Belgium,BEL,2021-03-09,369763
Belgium,BEL,2021-03-10,378707
Belgium,BEL,2021-03-11,388512
Belgium,BEL,2021-03-12,401465
Belgium,BEL,2021-03-13,403513
Belgium,BEL,2021-03-14,404782
Belgium,BEL,2021-03-15,409325
Belgium,BEL,2021-03-16,413410
Belgium,BEL,2021-03-17,421913
Belgium,BEL,2021-03-18,438414
Belgium,BEL,2021-03-19,456926
Belgium,BEL,2021-03-20,458263
Belgium,BEL,2021-03-21,458774
Belgium,BEL,2021-03-22,463886
Belgium,BEL,2021-03-23,469394
Belgium,BEL,2021-03-24,479689
Belgium,BEL,2021-03-25,499043
Belgium,BEL,2021-03-26,517454
Belgium,BEL,2021-03-27,521168
Belgium,BEL,2021-03-28,522113
Belgium,BEL,2021-03-29,527208
Belgium,BEL,2021-03-30,532735
Belgium,BEL,2021-03-31,543103
Belgium,BEL,2021-04-01,567247
Belgium,BEL,2021-04-02,583925
Belgium,BEL,2021-04-03,585223
Belgium,BEL,2021-04-04,585288
Belgium,BEL,2021-04-05,587681
Belgium,BEL,2021-04-06,596446
Belgium,BEL,2021-04-07,605690
Belgium,BEL,2021-04-08,619537
Belgium,BEL,2021-04-09,633299
Belgium,BEL,2021-04-10,636785
Belgium,BEL,2021-04-11,637038
Belgium,BEL,2021-04-12,644570
Belgium,BEL,2021-04-13,651548
Belgium,BEL,2021-04-14,672167
Belgium,BEL,2021-04-15,692704
Belgium,BEL,2021-04-16,702662
Belgium,BEL,2021-04-17,704248
Bermuda,BMU,2021-02-06,1591
Bermuda,BMU,2021-02-09,1600
Bermuda,BMU,2021-02-22,4769
Bermuda,BMU,2021-02-27,7046
Bermuda,BMU,2021-03-03,8645
Bermuda,BMU,2021-03-10,10332
Bermuda,BMU,2021-03-15,11674
Bermuda,BMU,2021-03-22,13155
Bermuda,BMU,2021-03-27,15371
Bermuda,BMU,2021-04-04,17361
Bermuda,BMU,2021-04-10,19980
Bolivia,BOL,2021-03-02,9162
Bolivia,BOL,2021-03-03,9540
Bolivia,BOL,2021-03-04,9700
Bolivia,BOL,2021-03-05,9785
Bolivia,BOL,2021-03-06,9785
Bolivia,BOL,2021-03-07,9785
Bolivia,BOL,2021-03-08,9830
Bolivia,BOL,2021-03-09,9870
Bolivia,BOL,2021-03-10,9878
Bolivia,BOL,2021-03-11,9938
Bolivia,BOL,2021-03-12,9951
Bolivia,BOL,2021-03-13,9951
Bolivia,BOL,2021-03-14,9951
Bolivia,BOL,2021-03-15,9996
Bolivia,BOL,2021-03-16,10007
Bolivia,BOL,2021-03-17,10061
Bolivia,BOL,2021-03-18,11129
Bolivia,BOL,2021-03-19,16939
Bolivia,BOL,2021-03-20,18572
Bolivia,BOL,2021-03-21,19502
Bolivia,BOL,2021-03-22,28235
Bolivia,BOL,2021-03-23,42142
Bolivia,BOL,2021-03-24,57297
Bolivia,BOL,2021-03-25,71441
Bolivia,BOL,2021-03-26,85907
Bolivia,BOL,2021-03-27,88315
Bolivia,BOL,2021-03-28,88718
Bolivia,BOL,2021-03-29,95326
Bolivia,BOL,2021-03-30,102366
Bolivia,BOL,2021-03-31,109305
Bolivia,BOL,2021-04-01,115012
Bolivia,BOL,2021-04-02,115968
Bolivia,BOL,2021-04-03,116692
Bolivia,BOL,2021-04-04,117078
Bolivia,BOL,2021-04-05,123707
Bolivia,BOL,2021-04-06,128368
Bolivia,BOL,2021-04-07,132692
Bolivia,BOL,2021-04-08,137072
Bolivia,BOL,2021-04-09,141041
Bolivia,BOL,2021-04-10,141498
Bolivia,BOL,2021-04-11,141665
Bolivia,BOL,2021-04-12,144426
Bolivia,BOL,2021-04-13,148195
Bolivia,BOL,2021-04-14,153217
Bolivia,BOL,2021-04-15,158820
Bolivia,BOL,2021-04-16,165163
Brazil,BRA,2021-02-06,1962
Brazil,BRA,2021-02-07,19677
Brazil,BRA,2021-02-08,25688
Brazil,BRA,2021-02-09,33616
Brazil,BRA,2021-02-10,50655
Brazil,BRA,2021-02-11,80760
Brazil,BRA,2021-02-12,109866
Brazil,BRA,2021-02-13,178468
Brazil,BRA,2021-02-14,194230
Brazil,BRA,2021-02-15,217869
Brazil,BRA,2021-02-16,285620
Brazil,BRA,2021-02-17,557532
Brazil,BRA,2021-02-18,723755
Brazil,BRA,2021-02-19,894673
Brazil,BRA,2021-02-20,1056807
Brazil,BRA,2021-02-21,1132894
Brazil,BRA,2021-02-22,1171276
Brazil,BRA,2021-02-23,1294188
Brazil,BRA,2021-02-24,1435594
Brazil,BRA,2021-02-25,1596945
Brazil,BRA,2021-02-26,1755018
Brazil,BRA,2021-02-27,1884206
Brazil,BRA,2021-02-28,1914940
Brazil,BRA,2021-03-01,1923197
Brazil,BRA,2021-03-02,2034734
Brazil,BRA,2021-03-03,2163103
Brazil,BRA,2021-03-04,2321824
Brazil,BRA,2021-03-05,2468014
Brazil,BRA,2021-03-10,2510956
Brazil,BRA,2021-03-11,2648615
Brazil,BRA,2021-03-12,2789164
Brazil,BRA,2021-03-13,2849230
Brazil,BRA,2021-03-14,2860819
Brazil,BRA,2021-03-15,2976204
Brazil,BRA,2021-03-17,3231102
Brazil,BRA,2021-03-18,3303805
Brazil,BRA,2021-03-19,3365497
Brazil,BRA,2021-03-20,3380095
Brazil,BRA,2021-03-21,3393203
Brazil,BRA,2021-03-22,3507089
Brazil,BRA,2021-03-23,3649714
Brazil,BRA,2021-03-24,3795195
Brazil,BRA,2021-03-25,3917526
Brazil,BRA,2021-03-26,3979754
Brazil,BRA,2021-03-27,4031876
Brazil,BRA,2021-03-28,4047577
Brazil,BRA,2021-03-29,4094124
Brazil,BRA,2021-03-30,4110050
Brazil,BRA,2021-03-31,4234605
Brazil,BRA,2021-04-02,4533345
Brazil,BRA,2021-04-03,4579687
Brazil,BRA,2021-04-04,4597847
Brazil,BRA,2021-04-05,4832020
Brazil,BRA,2021-04-06,5059453
Brazil,BRA,2021-04-07,5338722
Brazil,BRA,2021-04-08,5595142
Brazil,BRA,2021-04-09,5848444
Brazil,BRA,2021-04-10,6035017
Brazil,BRA,2021-04-11,6086827
Brazil,BRA,2021-04-12,6352371
Brazil,BRA,2021-04-13,7199653
Brazil,BRA,2021-04-14,7506646
Brazil,BRA,2021-04-15,8000733
Bulgaria,BGR,2021-01-18,1114
Bulgaria,BGR,2021-01-19,3168
Bulgaria,BGR,2021-01-20,4293
Bulgaria,BGR,2021-01-21,4532
Bulgaria,BGR,2021-01-22,4605
Bulgaria,BGR,2021-01-23,4610
Bulgaria,BGR,2021-01-24,4610
Bulgaria,BGR,2021-01-25,4669
Bulgaria,BGR,2021-01-26,5455
Bulgaria,BGR,2021-01-27,7672
Bulgaria,BGR,2021-01-28,10883
Bulgaria,BGR,2021-01-29,12949
Bulgaria,BGR,2021-01-30,13063
Bulgaria,BGR,2021-01-31,13084
Bulgaria,BGR,2021-02-01,13656
Bulgaria,BGR,2021-02-02,15100
Bulgaria,BGR,2021-02-03,16433
Bulgaria,BGR,2021-02-04,17096
Bulgaria,BGR,2021-02-05,17392
Bulgaria,BGR,2021-02-06,17392
Bulgaria,BGR,2021-02-07,17392
Bulgaria,BGR,2021-02-08,17481
Bulgaria,BGR,2021-02-09,17946
Bulgaria,BGR,2021-02-10,18612
Bulgaria,BGR,2021-02-11,19688
Bulgaria,BGR,2021-02-12,20571
Bulgaria,BGR,2021-02-13,20674
Bulgaria,BGR,2021-02-14,20698
Bulgaria,BGR,2021-02-15,21323
Bulgaria,BGR,2021-02-16,22776
Bulgaria,BGR,2021-02-17,24107
Bulgaria,BGR,2021-02-18,25441
Bulgaria,BGR,2021-02-19,26750
Bulgaria,BGR,2021-02-20,26923
Bulgaria,BGR,2021-02-21,26973
Bulgaria,BGR,2021-02-22,27952
Bulgaria,BGR,2021-02-23,29677
Bulgaria,BGR,2021-02-24,32008
Bulgaria,BGR,2021-02-25,34719
Bulgaria,BGR,2021-02-26,37181
Bulgaria,BGR,2021-02-27,37367
Bulgaria,BGR,2021-02-28,37379
Bulgaria,BGR,2021-03-01,38775
Bulgaria,BGR,2021-03-02,41525
Bulgaria,BGR,2021-03-03,41873
Bulgaria,BGR,2021-03-04,46712
Bulgaria,BGR,2021-03-05,49938
Bulgaria,BGR,2021-03-06,50051
Bulgaria,BGR,2021-03-07,50056
Bulgaria,BGR,2021-03-08,50653
Bulgaria,BGR,2021-03-09,51644
Bulgaria,BGR,2021-03-10,52735
Bulgaria,BGR,2021-03-11,53859
Bulgaria,BGR,2021-03-12,57336
Bulgaria,BGR,2021-03-13,57767
Bulgaria,BGR,2021-03-14,58417
Bulgaria,BGR,2021-03-15,59994
Bulgaria,BGR,2021-03-16,61728
Bulgaria,BGR,2021-03-17,63752
Bulgaria,BGR,2021-03-18,66741
Bulgaria,BGR,2021-03-19,69545
Bulgaria,BGR,2021-03-20,70753
Bulgaria,BGR,2021-03-21,71224
Bulgaria,BGR,2021-03-22,73853
Bulgaria,BGR,2021-03-23,78390
Bulgaria,BGR,2021-03-24,79977
Bulgaria,BGR,2021-03-25,83134
Bulgaria,BGR,2021-03-26,87108
Bulgaria,BGR,2021-03-27,87766
Bulgaria,BGR,2021-03-28,88214
Bulgaria,BGR,2021-03-29,90327
Bulgaria,BGR,2021-03-30,93081
Bulgaria,BGR,2021-03-31,95003
Bulgaria,BGR,2021-04-01,97407
Bulgaria,BGR,2021-04-02,99882
Bulgaria,BGR,2021-04-03,100564
Bulgaria,BGR,2021-04-04,100877
Bulgaria,BGR,2021-04-05,102427
Bulgaria,BGR,2021-04-06,104845
Bulgaria,BGR,2021-04-07,107747
Bulgaria,BGR,2021-04-08,110077
Bulgaria,BGR,2021-04-09,112685
Bulgaria,BGR,2021-04-10,112978
Bulgaria,BGR,2021-04-11,113253
Bulgaria,BGR,2021-04-12,114644
Bulgaria,BGR,2021-04-13,116423
Bulgaria,BGR,2021-04-14,119879
Bulgaria,BGR,2021-04-15,123381
Bulgaria,BGR,2021-04-16,126884
Bulgaria,BGR,2021-04-17,128020
Cambodia,KHM,2021-03-01,2333
Cambodia,KHM,2021-03-02,5874
Cambodia,KHM,2021-03-03,9875
Cambodia,KHM,2021-03-04,11135
Cambodia,KHM,2021-03-05,14055
Cambodia,KHM,2021-03-06,15983
Cambodia,KHM,2021-03-07,17565
Cambodia,KHM,2021-03-08,22961
Cambodia,KHM,2021-03-09,33646
Cambodia,KHM,2021-03-10,39881
Cambodia,KHM,2021-03-11,47515
Cambodia,KHM,2021-03-12,52532
Cambodia,KHM,2021-03-13,56784
Cambodia,KHM,2021-03-14,57593
Cambodia,KHM,2021-03-15,60115
Cambodia,KHM,2021-03-16,75100
Cambodia,KHM,2021-03-17,94458
Cambodia,KHM,2021-03-18,111431
Cambodia,KHM,2021-03-19,124393
Cambodia,KHM,2021-03-20,134482
Cambodia,KHM,2021-03-21,140183
Cambodia,KHM,2021-03-22,147302
