Entity,Code,Day,people_vaccinated
Slovakia,SVK,2021-02-19,265079
Slovakia,SVK,2021-02-20,271439
Slovakia,SVK,2021-02-21,277755
Slovakia,SVK,2021-02-22,283381
Slovakia,SVK,2021-02-23,289532
Slovakia,SVK,2021-02-24,295680
Slovakia,SVK,2021-02-25,298902
Slovakia,SVK,2021-02-26,302823
Slovakia,SVK,2021-02-27,311647
Slovakia,SVK,2021-02-28,317213
Slovakia,SVK,2021-03-01,323145
Slovakia,SVK,2021-03-02,328735
Slovakia,SVK,2021-03-03,332970
Slovakia,SVK,2021-03-04,337340
Slovakia,SVK,2021-03-05,342905
Slovakia,SVK,2021-03-06,361699
Slovakia,SVK,2021-03-07,374148
Slovakia,SVK,2021-03-08,379293
Slovakia,SVK,2021-03-09,382522
Slovakia,SVK,2021-03-10,386512
Slovakia,SVK,2021-03-11,397908
Slovakia,SVK,2021-03-12,411329
Slovakia,SVK,2021-03-13,432946
Slovakia,SVK,2021-03-14,449181
Slovakia,SVK,2021-03-15,463099
Slovakia,SVK,2021-03-16,478816
Slovakia,SVK,2021-03-17,494270
Slovakia,SVK,2021-03-18,510910
Slovakia,SVK,2021-03-19,523767
Slovakia,SVK,2021-03-20,542346
Slovakia,SVK,2021-03-21,557669
Slovakia,SVK,2021-03-22,575472
Slovakia,SVK,2021-03-23,593248
Slovakia,SVK,2021-03-24,610994
Slovakia,SVK,2021-03-25,626690
Slovakia,SVK,2021-03-26,643361
Slovakia,SVK,2021-03-27,657685
Slovakia,SVK,2021-03-28,666835
Slovakia,SVK,2021-03-29,685172
Slovakia,SVK,2021-03-30,703117
Slovakia,SVK,2021-03-31,723491
Slovakia,SVK,2021-04-01,742888
Slovakia,SVK,2021-04-02,747543
Slovakia,SVK,2021-04-03,758827
Slovakia,SVK,2021-04-04,762923
Slovakia,SVK,2021-04-05,763292
Slovakia,SVK,2021-04-06,779321
Slovakia,SVK,2021-04-07,799017
Slovakia,SVK,2021-04-08,814310
Slovakia,SVK,2021-04-09,830633
Slovakia,SVK,2021-04-10,851454
Slovakia,SVK,2021-04-11,871252
Slovakia,SVK,2021-04-12,882365
Slovakia,SVK,2021-04-13,891767
Slovakia,SVK,2021-04-14,900984
Slovakia,SVK,2021-04-15,910016
Slovakia,SVK,2021-04-16,925652
Slovakia,SVK,2021-04-17,942063
Slovenia,SVN,2020-12-27,6040
Slovenia,SVN,2020-12-28,7587
Slovenia,SVN,2020-12-29,8823
Slovenia,SVN,2020-12-30,9210
Slovenia,SVN,2020-12-31,11063
Slovenia,SVN,2021-01-01,11213
Slovenia,SVN,2021-01-02,11617
Slovenia,SVN,2021-01-03,12172
Slovenia,SVN,2021-01-04,13252
Slovenia,SVN,2021-01-05,15715
Slovenia,SVN,2021-01-06,20994
Slovenia,SVN,2021-01-07,26450
Slovenia,SVN,2021-01-08,29665
Slovenia,SVN,2021-01-09,29919
Slovenia,SVN,2021-01-10,29920
Slovenia,SVN,2021-01-11,30404
Slovenia,SVN,2021-01-12,32208
Slovenia,SVN,2021-01-13,36899
Slovenia,SVN,2021-01-14,43565
Slovenia,SVN,2021-01-15,48332
Slovenia,SVN,2021-01-16,48656
Slovenia,SVN,2021-01-17,48660
Slovenia,SVN,2021-01-18,48722
Slovenia,SVN,2021-01-19,49277
Slovenia,SVN,2021-01-20,50429
Slovenia,SVN,2021-01-21,51751
Slovenia,SVN,2021-01-22,52958
Slovenia,SVN,2021-01-23,53187
Slovenia,SVN,2021-01-24,53203
Slovenia,SVN,2021-01-25,53206
Slovenia,SVN,2021-01-26,53294
Slovenia,SVN,2021-01-27,53583
Slovenia,SVN,2021-01-28,54109
Slovenia,SVN,2021-01-29,54678
Slovenia,SVN,2021-01-30,54689
Slovenia,SVN,2021-01-31,54689
Slovenia,SVN,2021-02-01,54712
Slovenia,SVN,2021-02-02,54729
Slovenia,SVN,2021-02-03,54927
Slovenia,SVN,2021-02-04,55587
Slovenia,SVN,2021-02-05,56008
Slovenia,SVN,2021-02-06,56037
Slovenia,SVN,2021-02-07,56037
Slovenia,SVN,2021-02-08,56435
Slovenia,SVN,2021-02-09,56523
Slovenia,SVN,2021-02-10,59017
Slovenia,SVN,2021-02-11,65839
Slovenia,SVN,2021-02-12,72711
Slovenia,SVN,2021-02-13,73421
Slovenia,SVN,2021-02-14,73437
Slovenia,SVN,2021-02-15,73516
Slovenia,SVN,2021-02-16,74560
Slovenia,SVN,2021-02-17,79468
Slovenia,SVN,2021-02-18,87768
Slovenia,SVN,2021-02-19,93913
Slovenia,SVN,2021-02-20,96432
Slovenia,SVN,2021-02-21,96433
Slovenia,SVN,2021-02-22,96905
Slovenia,SVN,2021-02-23,98425
Slovenia,SVN,2021-02-24,105207
Slovenia,SVN,2021-02-25,115954
Slovenia,SVN,2021-02-26,123176
Slovenia,SVN,2021-02-27,124092
Slovenia,SVN,2021-02-28,124092
Slovenia,SVN,2021-03-01,125230
Slovenia,SVN,2021-03-02,127395
Slovenia,SVN,2021-03-03,133945
Slovenia,SVN,2021-03-04,140664
Slovenia,SVN,2021-03-05,145273
Slovenia,SVN,2021-03-06,146617
Slovenia,SVN,2021-03-07,146617
Slovenia,SVN,2021-03-08,148027
Slovenia,SVN,2021-03-09,151711
Slovenia,SVN,2021-03-10,156390
Slovenia,SVN,2021-03-11,162495
Slovenia,SVN,2021-03-12,170876
Slovenia,SVN,2021-03-13,177042
Slovenia,SVN,2021-03-14,177042
Slovenia,SVN,2021-03-15,178374
Slovenia,SVN,2021-03-16,178643
Slovenia,SVN,2021-03-17,179096
Slovenia,SVN,2021-03-18,180775
Slovenia,SVN,2021-03-19,183772
Slovenia,SVN,2021-03-20,187827
Slovenia,SVN,2021-03-21,187827
Slovenia,SVN,2021-03-22,188946
Slovenia,SVN,2021-03-23,192878
Slovenia,SVN,2021-03-24,200201
Slovenia,SVN,2021-03-25,212059
Slovenia,SVN,2021-03-26,225754
Slovenia,SVN,2021-03-27,232504
Slovenia,SVN,2021-03-28,233762
Slovenia,SVN,2021-03-29,234886
Slovenia,SVN,2021-03-30,242386
Slovenia,SVN,2021-03-31,255687
Slovenia,SVN,2021-04-01,272327
Slovenia,SVN,2021-04-02,282133
Slovenia,SVN,2021-04-03,285099
Slovenia,SVN,2021-04-04,286689
Slovenia,SVN,2021-04-05,286689
Slovenia,SVN,2021-04-06,289139
Slovenia,SVN,2021-04-07,295253
Slovenia,SVN,2021-04-08,309907
Slovenia,SVN,2021-04-09,328320
Slovenia,SVN,2021-04-10,337370
Slovenia,SVN,2021-04-11,338977
Slovenia,SVN,2021-04-12,340620
Slovenia,SVN,2021-04-13,343680
Slovenia,SVN,2021-04-14,351378
Slovenia,SVN,2021-04-15,360752
Slovenia,SVN,2021-04-16,368597
Slovenia,SVN,2021-04-17,370814
Solomon Islands,SLB,2021-03-23,0
Solomon Islands,SLB,2021-03-31,2000
South Africa,ZAF,2021-02-16,0
South Africa,ZAF,2021-02-18,2260
South Africa,ZAF,2021-02-19,6524
South Africa,ZAF,2021-02-20,10414
South Africa,ZAF,2021-02-21,15388
South Africa,ZAF,2021-02-22,23059
South Africa,ZAF,2021-02-23,32315
South Africa,ZAF,2021-02-24,41809
South Africa,ZAF,2021-02-25,52647
South Africa,ZAF,2021-02-26,63648
South Africa,ZAF,2021-02-27,67303
South Africa,ZAF,2021-02-28,70527
South Africa,ZAF,2021-03-01,73047
South Africa,ZAF,2021-03-02,76037
South Africa,ZAF,2021-03-03,83570
South Africa,ZAF,2021-03-04,92029
South Africa,ZAF,2021-03-05,100180
South Africa,ZAF,2021-03-06,101573
South Africa,ZAF,2021-03-07,101573
South Africa,ZAF,2021-03-08,101841
South Africa,ZAF,2021-03-09,107054
South Africa,ZAF,2021-03-10,128887
South Africa,ZAF,2021-03-11,138014
South Africa,ZAF,2021-03-12,145215
South Africa,ZAF,2021-03-13,145544
South Africa,ZAF,2021-03-15,147753
South Africa,ZAF,2021-03-16,157286
South Africa,ZAF,2021-03-17,168413
South Africa,ZAF,2021-03-18,177275
South Africa,ZAF,2021-03-19,182983
South Africa,ZAF,2021-03-23,194257
South Africa,ZAF,2021-03-24,207808
South Africa,ZAF,2021-03-25,220129
South Africa,ZAF,2021-03-26,231002
South Africa,ZAF,2021-03-27,231605
South Africa,ZAF,2021-03-29,239665
South Africa,ZAF,2021-03-30,251707
South Africa,ZAF,2021-03-31,263878
South Africa,ZAF,2021-04-01,269102
South Africa,ZAF,2021-04-06,272438
South Africa,ZAF,2021-04-07,278909
South Africa,ZAF,2021-04-08,283629
South Africa,ZAF,2021-04-09,288368
South Africa,ZAF,2021-04-10,288406
South Africa,ZAF,2021-04-12,289787
South Africa,ZAF,2021-04-13,292623
South America,,2020-12-24,420
South America,,2020-12-25,5198
South America,,2020-12-26,8338
South America,,2020-12-27,8649
South America,,2020-12-28,8649
South America,,2020-12-29,8649
South America,,2020-12-30,8649
South America,,2020-12-31,8649
South America,,2021-01-01,8649
South America,,2021-01-02,8649
South America,,2021-01-03,8649
South America,,2021-01-04,9054
South America,,2021-01-05,10497
South America,,2021-01-06,10702
South America,,2021-01-07,10702
South America,,2021-01-08,10702
South America,,2021-01-09,10702
South America,,2021-01-10,10702
South America,,2021-01-11,10702
South America,,2021-01-12,10702
South America,,2021-01-13,10703
South America,,2021-01-14,12821
South America,,2021-01-15,13778
South America,,2021-01-16,13801
South America,,2021-01-17,13913
South America,,2021-01-18,25955
South America,,2021-01-19,55671
South America,,2021-01-20,325592
South America,,2021-01-21,442462
South America,,2021-01-22,557424
South America,,2021-01-23,853741
South America,,2021-01-24,921849
South America,,2021-01-25,1017838
South America,,2021-01-26,1172981
South America,,2021-01-27,1462212
South America,,2021-01-28,1787452
South America,,2021-01-29,1995306
South America,,2021-01-30,2264841
South America,,2021-01-31,2387551
South America,,2021-02-01,2449206
South America,,2021-02-02,2647324
South America,,2021-02-03,3049454
South America,,2021-02-04,3791601
South America,,2021-02-05,3962130
South America,,2021-02-06,4324280
South America,,2021-02-07,4479315
South America,,2021-02-08,4749589
South America,,2021-02-09,5203296
South America,,2021-02-10,5790245
South America,,2021-02-11,6356596
South America,,2021-02-12,6883750
South America,,2021-02-13,7296253
South America,,2021-02-14,7402380
South America,,2021-02-15,7715421
South America,,2021-02-16,8192048
South America,,2021-02-17,8386272
South America,,2021-02-18,8723761
South America,,2021-02-19,9075481
South America,,2021-02-20,9257362
South America,,2021-02-21,9335760
South America,,2021-02-22,9514608
South America,,2021-02-23,9804380
South America,,2021-02-24,10072520
South America,,2021-02-25,10305690
South America,,2021-02-26,10606034
South America,,2021-02-27,10788193
South America,,2021-02-28,10907450
South America,,2021-03-01,11134036
South America,,2021-03-02,11657200
South America,,2021-03-03,12202251
South America,,2021-03-04,12759374
South America,,2021-03-05,13293362
South America,,2021-03-06,13391856
South America,,2021-03-07,13546203
South America,,2021-03-08,13755835
South America,,2021-03-09,14040854
South America,,2021-03-10,14496418
South America,,2021-03-11,15106650
South America,,2021-03-12,15747691
South America,,2021-03-13,16851712
South America,,2021-03-14,17017301
South America,,2021-03-15,17650446
South America,,2021-03-16,18018554
South America,,2021-03-17,18881863
South America,,2021-03-18,19526374
South America,,2021-03-19,20163025
South America,,2021-03-20,20487937
South America,,2021-03-21,20653229
South America,,2021-03-22,21332303
South America,,2021-03-23,22634364
South America,,2021-03-24,23595454
South America,,2021-03-25,24393083
South America,,2021-03-26,25248810
South America,,2021-03-27,25914607
South America,,2021-03-28,26216964
South America,,2021-03-29,26885955
South America,,2021-03-30,27411284
South America,,2021-03-31,28648287
South America,,2021-04-01,28992802
South America,,2021-04-02,30405155
South America,,2021-04-03,30781347
South America,,2021-04-04,30956530
South America,,2021-04-05,31811231
South America,,2021-04-06,32762704
South America,,2021-04-07,34227150
South America,,2021-04-08,35110092
South America,,2021-04-09,35933870
South America,,2021-04-10,36885200
South America,,2021-04-11,37186921
South America,,2021-04-12,37979162
South America,,2021-04-13,40820120
South America,,2021-04-14,41870048
South America,,2021-04-15,42759771
South America,,2021-04-16,42980281
South America,,2021-04-17,43131318
South Korea,KOR,2021-02-25,0
South Korea,KOR,2021-02-26,18489
South Korea,KOR,2021-02-27,20322
South Korea,KOR,2021-02-28,21177
South Korea,KOR,2021-03-02,87428
South Korea,KOR,2021-03-03,154421
South Korea,KOR,2021-03-04,225853
South Korea,KOR,2021-03-05,296380
South Korea,KOR,2021-03-06,314656
South Korea,KOR,2021-03-07,316865
South Korea,KOR,2021-03-08,383346
South Korea,KOR,2021-03-09,446941
South Korea,KOR,2021-03-10,500635
South Korea,KOR,2021-03-11,546277
South Korea,KOR,2021-03-12,583658
South Korea,KOR,2021-03-13,587884
South Korea,KOR,2021-03-14,588958
South Korea,KOR,2021-03-15,602150
South Korea,KOR,2021-03-16,621734
South Korea,KOR,2021-03-17,641331
South Korea,KOR,2021-03-18,659475
South Korea,KOR,2021-03-19,675426
South Korea,KOR,2021-03-20,676587
South Korea,KOR,2021-03-21,676607
South Korea,KOR,2021-03-22,680560
South Korea,KOR,2021-03-23,703612
South Korea,KOR,2021-03-24,733124
South Korea,KOR,2021-03-25,767451
South Korea,KOR,2021-03-26,792274
South Korea,KOR,2021-03-27,793858
South Korea,KOR,2021-03-28,793966
South Korea,KOR,2021-03-29,822448
South Korea,KOR,2021-03-30,852202
South Korea,KOR,2021-03-31,876573
South Korea,KOR,2021-04-01,914069
South Korea,KOR,2021-04-02,953556
South Korea,KOR,2021-04-03,962083
South Korea,KOR,2021-04-04,962730
South Korea,KOR,2021-04-05,999870
South Korea,KOR,2021-04-06,1039066
South Korea,KOR,2021-04-07,1075574
South Korea,KOR,2021-04-08,1113666
South Korea,KOR,2021-04-09,1148060
South Korea,KOR,2021-04-10,1156950
South Korea,KOR,2021-04-11,1157255
South Korea,KOR,2021-04-12,1195342
South Korea,KOR,2021-04-13,1239065
South Korea,KOR,2021-04-14,1285909
South Korea,KOR,2021-04-15,1379653
South Korea,KOR,2021-04-16,1482969
South Korea,KOR,2021-04-17,1512503
South Sudan,SSD,2021-04-05,0
South Sudan,SSD,2021-04-15,947
Spain,ESP,2021-01-04,82834
Spain,ESP,2021-01-05,139339
Spain,ESP,2021-01-07,207323
Spain,ESP,2021-01-08,277976
Spain,ESP,2021-01-11,406091
Spain,ESP,2021-01-12,488122
Spain,ESP,2021-01-13,581638
Spain,ESP,2021-01-14,676186
Spain,ESP,2021-01-15,768950
Spain,ESP,2021-01-18,895627
Spain,ESP,2021-01-19,956756
Spain,ESP,2021-01-20,1010295
Spain,ESP,2021-01-21,1054245
Spain,ESP,2021-01-22,1097369
Spain,ESP,2021-01-24,1148895
Spain,ESP,2021-01-25,1167519
Spain,ESP,2021-01-26,1183395
Spain,ESP,2021-01-27,1202859
Spain,ESP,2021-01-28,1222323
Spain,ESP,2021-01-31,1251369
Spain,ESP,2021-02-01,1254535
Spain,ESP,2021-02-02,1265800
Spain,ESP,2021-02-03,1279220
Spain,ESP,2021-02-04,1305251
Spain,ESP,2021-02-07,1318626
Spain,ESP,2021-02-08,1328459
Spain,ESP,2021-02-09,1343566
Spain,ESP,2021-02-10,1377229
Spain,ESP,2021-02-11,1422560
Spain,ESP,2021-02-14,1491517
Spain,ESP,2021-02-15,1527590
Spain,ESP,2021-02-16,1571277
Spain,ESP,2021-02-17,1638195
Spain,ESP,2021-02-18,1764985
Spain,ESP,2021-02-21,1893290
Spain,ESP,2021-02-22,1956886
Spain,ESP,2021-02-23,2063495
Spain,ESP,2021-02-24,2204376
Spain,ESP,2021-02-25,2361852
Spain,ESP,2021-02-28,2567617
Spain,ESP,2021-03-01,2642034
Spain,ESP,2021-03-02,2772318
Spain,ESP,2021-03-03,2920179
Spain,ESP,2021-03-04,3129092
Spain,ESP,2021-03-07,3328703
Spain,ESP,2021-03-08,3436412
Spain,ESP,2021-03-09,3541667
Spain,ESP,2021-03-10,3668848
Spain,ESP,2021-03-11,3769523
Spain,ESP,2021-03-15,3951221
Spain,ESP,2021-03-16,4013681
Spain,ESP,2021-03-17,4052470
Spain,ESP,2021-03-18,4106550
Spain,ESP,2021-03-22,4211040
Spain,ESP,2021-03-23,4252598
Spain,ESP,2021-03-24,4343860
Spain,ESP,2021-03-25,4447534
Spain,ESP,2021-03-26,4561529
Spain,ESP,2021-03-29,4967230
Spain,ESP,2021-03-30,5092535
Spain,ESP,2021-03-31,5314076
Spain,ESP,2021-04-01,5545140
Spain,ESP,2021-04-03,5707450
Spain,ESP,2021-04-05,5890888
Spain,ESP,2021-04-06,6118710
Spain,ESP,2021-04-07,6416016
Spain,ESP,2021-04-08,6791079
Spain,ESP,2021-04-09,7159716
Spain,ESP,2021-04-12,7676560
Spain,ESP,2021-04-13,7937566
Spain,ESP,2021-04-14,8250887
Spain,ESP,2021-04-15,8631548
Spain,ESP,2021-04-16,9002054
Sri Lanka,LKA,2021-01-28,0
Sri Lanka,LKA,2021-01-29,5286
Sri Lanka,LKA,2021-01-30,37825
Sri Lanka,LKA,2021-01-31,59154
Sri Lanka,LKA,2021-02-01,95550
Sri Lanka,LKA,2021-02-02,118767
Sri Lanka,LKA,2021-02-03,139914
Sri Lanka,LKA,2021-02-04,146327
Sri Lanka,LKA,2021-02-05,156310
Sri Lanka,LKA,2021-02-06,160148
Sri Lanka,LKA,2021-02-07,161773
Sri Lanka,LKA,2021-02-08,167762
Sri Lanka,LKA,2021-02-09,174193
Sri Lanka,LKA,2021-02-10,176725
Sri Lanka,LKA,2021-02-11,178087
Sri Lanka,LKA,2021-02-12,179197
Sri Lanka,LKA,2021-02-13,186654
Sri Lanka,LKA,2021-02-14,189349
Sri Lanka,LKA,2021-02-15,192938
Sri Lanka,LKA,2021-02-16,196163
Sri Lanka,LKA,2021-02-17,210405
Sri Lanka,LKA,2021-02-18,233472
Sri Lanka,LKA,2021-02-19,263779
Sri Lanka,LKA,2021-02-20,302857
Sri Lanka,LKA,2021-02-21,338769
Sri Lanka,LKA,2021-02-22,354352
Sri Lanka,LKA,2021-02-23,366907
Sri Lanka,LKA,2021-02-24,393469
Sri Lanka,LKA,2021-02-26,406633
Sri Lanka,LKA,2021-02-27,441976
Sri Lanka,LKA,2021-02-28,466350
Sri Lanka,LKA,2021-03-01,509275
Sri Lanka,LKA,2021-03-02,553821
Sri Lanka,LKA,2021-03-03,599991
Sri Lanka,LKA,2021-03-04,650991
Sri Lanka,LKA,2021-03-05,699521
Sri Lanka,LKA,2021-03-06,724278
Sri Lanka,LKA,2021-03-07,729562
Sri Lanka,LKA,2021-03-08,737062
Sri Lanka,LKA,2021-03-09,743775
Sri Lanka,LKA,2021-03-10,752098
Sri Lanka,LKA,2021-03-11,759548
Sri Lanka,LKA,2021-03-12,760765
Sri Lanka,LKA,2021-03-13,770408
Sri Lanka,LKA,2021-03-14,773011
Sri Lanka,LKA,2021-03-15,784500
Sri Lanka,LKA,2021-03-16,796792
Sri Lanka,LKA,2021-03-17,806449
Sri Lanka,LKA,2021-03-18,815585
Sri Lanka,LKA,2021-03-19,824523
Sri Lanka,LKA,2021-03-20,829220
Sri Lanka,LKA,2021-03-21,829865
Sri Lanka,LKA,2021-03-22,838355
Sri Lanka,LKA,2021-03-27,884164
Sri Lanka,LKA,2021-03-28,894053
Sri Lanka,LKA,2021-03-29,894365
Sri Lanka,LKA,2021-03-30,903467
Sri Lanka,LKA,2021-03-31,913219
Sri Lanka,LKA,2021-04-01,919753
Sri Lanka,LKA,2021-04-02,923954
Sri Lanka,LKA,2021-04-04,924479
Sri Lanka,LKA,2021-04-06,924536
Sri Lanka,LKA,2021-04-07,924687
Sri Lanka,LKA,2021-04-09,925082
Sri Lanka,LKA,2021-04-11,925242
Sudan,SDN,2021-03-10,0
Sudan,SDN,2021-04-05,43122
Sudan,SDN,2021-04-06,63837
Sudan,SDN,2021-04-10,100010
Suriname,SUR,2021-02-22,0
Suriname,SUR,2021-03-19,9196
Suriname,SUR,2021-03-20,11879
Suriname,SUR,2021-03-22,13749
Suriname,SUR,2021-03-23,14716
Suriname,SUR,2021-03-24,15998
Suriname,SUR,2021-03-26,19983
Suriname,SUR,2021-03-27,22377
Suriname,SUR,2021-03-28,23304
Suriname,SUR,2021-03-30,24528
Suriname,SUR,2021-03-31,26057
Suriname,SUR,2021-04-02,27760
Suriname,SUR,2021-04-07,30037
Suriname,SUR,2021-04-09,32614
Suriname,SUR,2021-04-12,33038
Suriname,SUR,2021-04-13,33640
Suriname,SUR,2021-04-16,34630
Sweden,SWE,2020-12-27,2251
Sweden,SWE,2021-01-03,15680
Sweden,SWE,2021-01-10,50646
Sweden,SWE,2021-01-17,128240
Sweden,SWE,2021-01-24,230260
Sweden,SWE,2021-01-31,293657
Sweden,SWE,2021-02-07,337210
Sweden,SWE,2021-02-14,382732
Sweden,SWE,2021-02-21,452307
Sweden,SWE,2021-02-28,551463
Sweden,SWE,2021-03-07,696908
Sweden,SWE,2021-03-14,873165
Sweden,SWE,2021-03-21,991577
Sweden,SWE,2021-03-28,1118877
Sweden,SWE,2021-04-04,1294261
Sweden,SWE,2021-04-09,1355828
Sweden,SWE,2021-04-13,1495026
Sweden,SWE,2021-04-14,1543414
Sweden,SWE,2021-04-15,1603903
Sweden,SWE,2021-04-16,1667542
Switzerland,CHE,2021-02-14,440962
Switzerland,CHE,2021-02-15,447712
Switzerland,CHE,2021-02-16,455212
Switzerland,CHE,2021-02-17,475346
Switzerland,CHE,2021-02-18,483211
Switzerland,CHE,2021-02-19,489117
Switzerland,CHE,2021-02-20,489719
Switzerland,CHE,2021-02-21,501308
Switzerland,CHE,2021-02-22,505831
Switzerland,CHE,2021-02-23,511502
Switzerland,CHE,2021-02-24,528153
Switzerland,CHE,2021-02-25,532794
Switzerland,CHE,2021-02-26,537156
Switzerland,CHE,2021-02-27,537886
Switzerland,CHE,2021-02-28,547623
Switzerland,CHE,2021-03-01,554286
Switzerland,CHE,2021-03-02,561618
Switzerland,CHE,2021-03-03,584053
Switzerland,CHE,2021-03-04,593121
Switzerland,CHE,2021-03-05,600676
Switzerland,CHE,2021-03-06,602051
Switzerland,CHE,2021-03-07,618397
Switzerland,CHE,2021-03-08,625757
Switzerland,CHE,2021-03-09,634130
Switzerland,CHE,2021-03-10,668222
Switzerland,CHE,2021-03-11,677272
Switzerland,CHE,2021-03-12,685760
Switzerland,CHE,2021-03-13,687459
Switzerland,CHE,2021-03-14,705730
Switzerland,CHE,2021-03-15,712863
Switzerland,CHE,2021-03-16,720928
Switzerland,CHE,2021-03-17,746347
Switzerland,CHE,2021-03-18,755702
Switzerland,CHE,2021-03-19,764840
Switzerland,CHE,2021-03-20,766277
Switzerland,CHE,2021-03-21,785186
Switzerland,CHE,2021-03-22,793584
Switzerland,CHE,2021-03-23,804515
Switzerland,CHE,2021-03-24,839578
Switzerland,CHE,2021-03-25,853724
Switzerland,CHE,2021-03-26,865961
Switzerland,CHE,2021-03-27,867600
Switzerland,CHE,2021-03-28,899512
Switzerland,CHE,2021-03-29,910699
Switzerland,CHE,2021-03-30,924223
Switzerland,CHE,2021-03-31,962988
Switzerland,CHE,2021-04-01,976005
Switzerland,CHE,2021-04-02,980131
Switzerland,CHE,2021-04-03,981807
Switzerland,CHE,2021-04-04,997465
Switzerland,CHE,2021-04-05,999868
Switzerland,CHE,2021-04-06,1010469
Switzerland,CHE,2021-04-07,1048594
Switzerland,CHE,2021-04-08,1062897
Switzerland,CHE,2021-04-09,1077805
Switzerland,CHE,2021-04-10,1081296
Switzerland,CHE,2021-04-11,1121734
Switzerland,CHE,2021-04-12,1138722
Switzerland,CHE,2021-04-13,1158410
Switzerland,CHE,2021-04-14,1228368
Syria,SYR,2021-03-01,0
Syria,SYR,2021-04-08,2500
Taiwan,TWN,2021-03-21,0
Taiwan,TWN,2021-03-22,1578
Taiwan,TWN,2021-03-23,3218
Taiwan,TWN,2021-03-24,5169
Taiwan,TWN,2021-03-25,7053
Taiwan,TWN,2021-03-26,9232
Taiwan,TWN,2021-03-27,9377
Taiwan,TWN,2021-03-28,9412
Taiwan,TWN,2021-03-29,10891
Taiwan,TWN,2021-03-30,12648
Taiwan,TWN,2021-03-31,14400
Taiwan,TWN,2021-04-01,16450
Taiwan,TWN,2021-04-02,17056
Taiwan,TWN,2021-04-03,17078
Taiwan,TWN,2021-04-04,17078
Taiwan,TWN,2021-04-05,17245
Taiwan,TWN,2021-04-06,18657
Taiwan,TWN,2021-04-07,20075
Taiwan,TWN,2021-04-08,21873
Taiwan,TWN,2021-04-09,24450
Taiwan,TWN,2021-04-10,24658
Taiwan,TWN,2021-04-11,24701
Taiwan,TWN,2021-04-12,25882
Taiwan,TWN,2021-04-13,27113
Taiwan,TWN,2021-04-14,28497
Taiwan,TWN,2021-04-15,30039
Taiwan,TWN,2021-04-16,32389
Thailand,THA,2021-02-27,0
Thailand,THA,2021-03-01,319
Thailand,THA,2021-03-02,7262
Thailand,THA,2021-03-10,33621
Thailand,THA,2021-03-13,53842
Thailand,THA,2021-03-24,96188
Thailand,THA,2021-03-30,151413
Thailand,THA,2021-04-02,189666
Thailand,THA,2021-04-05,247850
Thailand,THA,2021-04-06,274354
Thailand,THA,2021-04-07,336808
Thailand,THA,2021-04-08,405911
Thailand,THA,2021-04-09,470301
Thailand,THA,2021-04-10,485957
Thailand,THA,2021-04-11,498791
Thailand,THA,2021-04-13,505744
Thailand,THA,2021-04-15,510456
Thailand,THA,2021-04-16,523830
Thailand,THA,2021-04-17,526706
Togo,TGO,2021-03-09,0
Togo,TGO,2021-03-24,42092
Togo,TGO,2021-04-08,82753
Togo,TGO,2021-04-13,100000
Trinidad and Tobago,TTO,2021-02-15,0
Trinidad and Tobago,TTO,2021-02-22,440
Trinidad and Tobago,TTO,2021-02-27,991
Trinidad and Tobago,TTO,2021-04-08,4777
Trinidad and Tobago,TTO,2021-04-14,11686
Tunisia,TUN,2021-03-12,0
Tunisia,TUN,2021-03-13,743
Tunisia,TUN,2021-03-14,2076
Tunisia,TUN,2021-03-15,2555
Tunisia,TUN,2021-03-19,6861
Tunisia,TUN,2021-03-21,12496
Tunisia,TUN,2021-03-22,18020
Tunisia,TUN,2021-03-23,22040
Tunisia,TUN,2021-03-25,32026
Tunisia,TUN,2021-03-26,38853
Tunisia,TUN,2021-03-27,44311
Tunisia,TUN,2021-03-29,53089
Tunisia,TUN,2021-04-02,70769
Tunisia,TUN,2021-04-03,80140
Tunisia,TUN,2021-04-04,88543
Tunisia,TUN,2021-04-05,98057
Tunisia,TUN,2021-04-06,104922
Tunisia,TUN,2021-04-07,108266
Tunisia,TUN,2021-04-08,119919
Tunisia,TUN,2021-04-09,125395
Tunisia,TUN,2021-04-10,142932
Tunisia,TUN,2021-04-11,154647
Tunisia,TUN,2021-04-12,166093
Tunisia,TUN,2021-04-13,166959
Tunisia,TUN,2021-04-14,174534
Tunisia,TUN,2021-04-15,191625
Turkey,TUR,2021-02-12,3067822
Turkey,TUR,2021-02-13,3253005
Turkey,TUR,2021-02-14,3336164
Turkey,TUR,2021-02-15,3608148
Turkey,TUR,2021-02-16,3984622
Turkey,TUR,2021-02-17,4477432
Turkey,TUR,2021-02-18,5028179
Turkey,TUR,2021-02-19,5384983
Turkey,TUR,2021-02-20,5503094
Turkey,TUR,2021-02-21,5517993
Turkey,TUR,2021-02-22,5738471
Turkey,TUR,2021-02-23,6106522
Turkey,TUR,2021-02-24,6352410
Turkey,TUR,2021-02-25,6582239
Turkey,TUR,2021-02-26,6745147
Turkey,TUR,2021-02-27,6854642
Turkey,TUR,2021-02-28,6869923
Turkey,TUR,2021-03-01,6975558
Turkey,TUR,2021-03-02,7123722
Turkey,TUR,2021-03-03,7240515
Turkey,TUR,2021-03-04,7353536
Turkey,TUR,2021-03-05,7446337
Turkey,TUR,2021-03-06,7509923
Turkey,TUR,2021-03-07,7524943
